,id,title,overview,original_language,runtime,origin_country,budget,revenue,release_date,genres,production_companies,revenue_per_budget,yearmonthday,yearmonth,year
394,283566,Evangelion: 3.0+1.0 Thrice Upon a Time,"In the aftermath of the Fourth Impact, stranded without their Evangelions, Shinji, Asuka and Rei find refuge in one of the rare pockets of humanity that still exist on the ruined planet Earth. There, each lives a life far different from their days as an Evangelion pilot. However, the danger to the world is far from over. A new impact is looming on the horizon—one that will prove to be the true end of Evangelion.",ja,155,JP,29700000,93882453,2021-03-08,"Animation, Action, Science Fiction, Drama",khara,3.1610253535353534,20210308,202103,2021
395,631843,Old,A group of families on a tropical holiday discover that the secluded beach where they are staying is somehow causing them to age rapidly – reducing their entire lives into a single day.,en,108,US,18000000,90146510,2021-07-21,"Thriller, Mystery, Horror","Universal Pictures, Perfect World Pictures, Blinding Edge Pictures",5.008139444444445,20210721,202107,2021
396,795607,Green Snake,"While trying to free her sister from Fahai's clutches, Xiao Qing winds up in a dystopian city and meets a mysterious man who can't recall his past life.",zh,131,CN,0,87212911,2021-07-23,"Animation, Fantasy, Action, Adventure","Light Chaser Animation Studios, Alibaba Pictures Group",,20210723,202107,2021
397,460465,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",en,110,AU,20000000,84426031,2021-04-07,"Action, Fantasy, Adventure","Atomic Monster, Broken Road Productions, New Line Cinema",4.22130155,20210407,202104,2021
397,460465,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",en,110,CA,20000000,84426031,2021-04-07,"Action, Fantasy, Adventure","Atomic Monster, Broken Road Productions, New Line Cinema",4.22130155,20210407,202104,2021
397,460465,Mortal Kombat,"Washed-up MMA fighter Cole Young, unaware of his heritage, and hunted by Emperor Shang Tsung's best warrior, Sub-Zero, seeks out and trains with Earth's greatest champions as he prepares to stand against the enemies of Outworld in a high stakes battle for the universe.",en,110,US,20000000,84426031,2021-04-07,"Action, Fantasy, Adventure","Atomic Monster, Broken Road Productions, New Line Cinema",4.22130155,20210407,202104,2021
398,565028,Candyman,"A Chicago artist's sanity starts to unravel, unleashing a terrifying wave of violence when he begins to explore the macabre history of the Candyman.",en,91,CA,25000000,77411570,2021-08-25,"Horror, Thriller","Metro-Goldwyn-Mayer, Monkeypaw Productions, Bron Studios, Universal Pictures",3.0964628,20210825,202108,2021
398,565028,Candyman,"A Chicago artist's sanity starts to unravel, unleashing a terrifying wave of violence when he begins to explore the macabre history of the Candyman.",en,91,US,25000000,77411570,2021-08-25,"Horror, Thriller","Metro-Goldwyn-Mayer, Monkeypaw Productions, Bron Studios, Universal Pictures",3.0964628,20210825,202108,2021
399,602223,The Forever Purge,All the rules are broken as a sect of lawless marauders decides that the annual Purge does not stop at daybreak and instead should never end as they chase a group of immigrants who they want to punish because of their harsh historical past.,en,103,US,18000000,76994245,2021-06-30,"Action, Horror, Thriller","Blumhouse Productions, Platinum Dunes, Universal Pictures, Man in a Tree Productions, Perfect World Pictures",4.277458055555556,20210630,202106,2021
400,76600,Avatar: The Way of Water,"Set more than a decade after the events of the first film, learn the story of the Sully family (Jake, Neytiri, and their kids), the trouble that follows them, the lengths they go to keep each other safe, the battles they fight to stay alive, and the tragedies they endure.",en,192,US,350000000,2330224914,2022-12-14,"Action, Adventure, Fantasy, Science Fiction","20th Century Studios, Lightstorm Entertainment",6.657785468571428,20221214,202212,2022
401,361743,Top Gun: Maverick,"After more than thirty years of service as one of the Navy’s top aviators, and dodging the advancement in rank that would ground him, Pete “Maverick” Mitchell finds himself training a detachment of TOP GUN graduates for a specialized mission the likes of which no living pilot has ever seen.",en,131,US,170000000,1488732821,2022-05-21,"Action, Drama","Skydance Media, Don Simpson/Jerry Bruckheimer Films, Paramount Pictures",8.757251888235293,20220521,202205,2022
402,507086,Jurassic World Dominion,"Four years after Isla Nublar was destroyed, dinosaurs now live—and hunt—alongside humans all over the world. This fragile balance will reshape the future and determine, once and for all, whether human beings are to remain the apex predators on a planet they now share with history's most fearsome creatures.",en,147,US,583900000,1004004592,2022-06-01,"Adventure, Action, Science Fiction","Amblin Entertainment, Universal Pictures",1.7194803767768454,20220601,202206,2022
403,453395,Doctor Strange in the Multiverse of Madness,"Doctor Strange, with the help of mystical allies both old and new, traverses the mind-bending and dangerous alternate realities of the Multiverse to confront a mysterious new adversary.",en,126,US,290000000,955775804,2022-05-04,"Fantasy, Action, Adventure","Marvel Studios, Kevin Feige Productions",3.2957786344827587,20220504,202205,2022
404,438148,Minions: The Rise of Gru,"A fanboy of a supervillain supergroup known as the Vicious 6, Gru hatches a plan to become evil enough to join them, with the backup of his followers, the Minions.",en,87,US,85000000,940203765,2022-06-29,"Family, Comedy, Adventure, Animation","Universal Pictures, Illumination",11.061220764705883,20220629,202206,2022
405,505642,Black Panther: Wakanda Forever,"Queen Ramonda, Shuri, M’Baku, Okoye and the Dora Milaje fight to protect their nation from intervening world powers in the wake of King T’Challa’s death.  As the Wakandans strive to embrace their next chapter, the heroes must band together with the help of War Dog Nakia and Everett Ross and forge a new path for the kingdom of Wakanda.",en,162,US,250000000,859102154,2022-11-09,"Action, Adventure, Science Fiction",Marvel Studios,3.436408616,20221109,202211,2022
406,414906,The Batman,"In his second year of fighting crime, Batman uncovers corruption in Gotham City that connects to his own family while facing a serial killer known as the Riddler.",en,177,US,185000000,772319315,2022-03-01,"Crime, Mystery, Thriller","6th & Idaho Motion Picture Company, Dylan Clark Productions, DC Films, Warner Bros. Pictures",4.174699,20220301,202203,2022
407,616037,Thor: Love and Thunder,"After his retirement is interrupted by Gorr the God Butcher, a galactic killer who seeks the extinction of the gods, Thor Odinson enlists the help of King Valkyrie, Korg, and ex-girlfriend Jane Foster, who now wields Mjolnir as the Mighty Thor. Together they embark upon a harrowing cosmic adventure to uncover the mystery of the God Butcher’s vengeance and stop him before it’s too late.",en,119,US,250000000,760900000,2022-07-06,"Fantasy, Action, Comedy","Marvel Studios, Kevin Feige Productions",3.0436,20220706,202207,2022
408,928123,The Battle at Lake Changjin II: Water Gate Bridge,"In the follow-up to ""The Battle At Lake Changjin"", brothers Wu Qianli and Wu Wanli undertake a new task for the People's Volunteer Army, defending a bridge part of the American troops' escape route from the advancing Chinese.",zh,149,CN,200000000,626203271,2022-02-01,"War, History, Action, Drama","Bona Film Group, Distribution Workshop, China Film Group Corporation, Alibaba Pictures Group, Huaxia Film Distribution, Just Creative Studio, Mandrill Visual Effects",3.131016355,20220201,202202,2022
409,315162,Puss in Boots: The Last Wish,"Puss in Boots discovers that his passion for adventure has taken its toll: He has burned through eight of his nine lives, leaving him with only one life left. Puss sets out on an epic journey to find the mythical Last Wish and restore his nine lives.",en,103,US,90000000,484700000,2022-12-07,"Animation, Adventure, Fantasy, Comedy, Family",DreamWorks Animation,5.385555555555555,20221207,202212,2022
410,801803,Moon Man,"Working as a maintenance crew member on the moon, Duguyue is left behind after the evacuation mission forgets about him. A meteorite then destroys planet Earth, leaving him as the only man left alive in existence.",zh,122,CN,0,460300583,2022-07-29,"Science Fiction, Comedy, Drama",Fun Age Pictures,,20220729,202207,2022
411,338953,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",en,142,US,200000000,407200000,2022-04-06,"Fantasy, Adventure","Warner Bros. Pictures, Heyday Films",2.036,20220406,202204,2022
411,338953,Fantastic Beasts: The Secrets of Dumbledore,"Professor Albus Dumbledore knows the powerful, dark wizard Gellert Grindelwald is moving to seize control of the wizarding world. Unable to stop him alone, he entrusts magizoologist Newt Scamander to lead an intrepid team of wizards and witches. They soon encounter an array of old and new beasts as they clash with Grindelwald's growing legion of followers.",en,142,GB,200000000,407200000,2022-04-06,"Fantasy, Adventure","Warner Bros. Pictures, Heyday Films",2.036,20220406,202204,2022
412,335787,Uncharted,"A young street-smart, Nathan Drake and his wisecracking partner Victor “Sully” Sullivan embark on a dangerous pursuit of “the greatest treasure never found” while also tracking clues that may lead to Nathan’s long-lost brother.",en,116,US,120000000,407141258,2022-02-10,"Action, Adventure","Columbia Pictures, Atlas Entertainment, PlayStation Productions, Arad Productions",3.392843816666667,20220210,202202,2022
413,675353,Sonic the Hedgehog 2,"After settling in Green Hills, Sonic is eager to prove he has what it takes to be a true hero. His test comes when Dr. Robotnik returns, this time with a new partner, Knuckles, in search for an emerald that has the power to destroy civilizations. Sonic teams up with his own sidekick, Tails, and together they embark on a globe-trotting journey to find the emerald before it falls into the wrong hands.",en,123,US,110000000,405421518,2022-03-30,"Action, Adventure, Family, Comedy","Original Film, Blur Studio, Marza Animation Planet, Paramount Pictures, SEGA, SEGA of America",3.6856501636363634,20220330,202203,2022
414,436270,Black Adam,"Nearly 5,000 years after he was bestowed with the almighty powers of the Egyptian gods—and imprisoned just as quickly—Black Adam is freed from his earthly tomb, ready to unleash his unique form of justice on the modern world.",en,125,US,200000000,393452111,2022-10-19,"Action, Adventure, Science Fiction","New Line Cinema, Flynn Picture Company, DC Films, Seven Bucks Productions, Warner Bros. Pictures",1.967260555,20221019,202210,2022
415,923192,Too Cool to Kill,"Wei Chenggong, a working actor with big dreams, finally appears to get his big break when actress Milan invites him to play the lead role of ""Killer Karl"" in a new play. Little does Wei Chenggong know, he has fallen into a perilous conspiracy where all the villains are real, and only through his acting skills and good deal of luck will he be able to make it out alive.",zh,109,CN,0,393014816,2022-02-01,"Action, Comedy","New Classics Media, Slinky Town Pictures, Tianjin Yuewen Media",,20220201,202202,2022
416,916224,Suzume,"Suzume, 17, lost her mother as a little girl. On her way to school, she meets a mysterious young man. But her curiosity unleashes a calamity that endangers the entire population of Japan, and so Suzume embarks on a journey to set things right.",ja,121,JP,0,323638107,2022-11-11,"Animation, Drama, Adventure, Fantasy","CoMix Wave Films, Story, Lawson Entertainment, jeki, voque ting, KADOKAWA, Aniplex, TOHO",,20221111,202211,2022
417,614934,Elvis,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",en,159,AU,85000000,288670284,2022-06-22,"Drama, Music, History","Warner Bros. Pictures, Bazmark, The Jackal Group",3.3961209882352943,20220622,202206,2022
417,614934,Elvis,"The life story of Elvis Presley as seen through the complicated relationship with his enigmatic manager, Colonel Tom Parker.",en,159,US,85000000,288670284,2022-06-22,"Drama, Music, History","Warner Bros. Pictures, Bazmark, The Jackal Group",3.3961209882352943,20220622,202206,2022
418,783675,The First Slam Dunk,"Shohoku's “speedster” and point guard, Ryota Miyagi, always plays with brains and lightning speed, running circles around his opponents while feigning composure. In his second year of high school, Ryota plays with the Shohoku High School basketball team along with Sakuragi, Rukawa, Akagi, and Mitsui as they take the stage at the Inter-High School National Championship. And now, they are on the brink of challenging the reigning champions, Sannoh Kogyo High School.",ja,125,JP,0,258000000,2022-12-03,"Animation, Comedy, Drama","Toei Animation, Toei Company, DandeLion Animation Studio",,20221203,202212,2022
419,945664,Lighting Up the Stars,"Having been released after serving his sentence, a funeral director accidentally crosses paths with a girl which brings about an unexpected change in his attitude towards life.",zh,112,CN,8800000,253816909,2022-06-24,Drama,"Lian Ray Pictures, Zhejiang Hengdian Film Production, China Film Group Corporation, Tianjin Maoyan Weiying Culture Media, Tao Piao Piao, Weibo Corporation",28.842830568181817,20220624,202206,2022
420,629542,The Bad Guys,"When the Bad Guys, a crew of criminal animals, are finally caught after years of heists and being the world’s most-wanted villains, Mr. Wolf brokers a deal to save them all from prison.",en,100,US,80000000,250162278,2022-03-17,"Family, Comedy, Crime, Adventure, Animation, Action",DreamWorks Animation,3.127028475,20220317,202203,2022
421,718930,Bullet Train,"Unlucky assassin Ladybug is determined to do his job peacefully after one too many gigs gone off the rails. Fate, however, may have other plans, as Ladybug's latest mission puts him on a collision course with lethal adversaries from around the globe—all with connected, yet conflicting, objectives—on the world's fastest train.",en,126,US,90000000,239300000,2022-08-03,"Action, Comedy, Thriller","87North Productions, Columbia Pictures",2.658888888888889,20220803,202208,2022
422,1022145,Home Coming,"Two members of the Chinese Ministry of Foreign Affairs are tasked with the evacuation of Chinese citizens when war breaks out in Numia, North Africa.",zh,137,CN,0,236085820,2022-09-30,"Drama, War",Huace Film & TV,,20220930,202209,2022
423,718789,Lightyear,Legendary Space Ranger Buzz Lightyear embarks on an intergalactic adventure alongside a group of ambitious recruits and his robot companion Sox.,en,105,US,200000000,226425420,2022-06-15,"Animation, Science Fiction, Family, Adventure",Pixar,1.1321271,20220615,202206,2022
424,882598,Smile,"After witnessing a bizarre, traumatic incident involving a patient, Dr. Rose Cotter starts experiencing frightening occurrences that she can't explain.",en,115,US,17000000,217408513,2022-09-23,"Horror, Mystery","Paramount Players, Paramount Pictures, Temple Hill Entertainment",12.78873605882353,20220923,202209,2022
425,803266,Nice View,"20-year-old Jing Hao came to Shenzhen to live with his young sister alone. The siblings live a warm yet straitened life. In an effort to pay for his sister's expensive surgery, Jing Hao gets an opportunity by chance, thinking that a better life is coming, but unexpectedly encounters a serious setback. Under the pressure of both time and money, Jing Hao, who has no way out, decides to take a desperate gamble. Can this ignite the spark of hope for his troubled ordinary life?",zh,106,CN,0,211018982,2022-02-01,"Drama, Family, Comedy","Shenzhen Media Film & Television, Shanghai Tao Piao Piao Movie & TV Culture",,20220201,202202,2022
426,539681,DC League of Super-Pets,"When Superman and the rest of the Justice League are kidnapped, Krypto the Super-Dog must convince a rag-tag shelter pack - Ace the hound, PB the potbellied pig, Merton the turtle and Chip the squirrel - to master their own newfound powers and help him rescue the superheroes.",en,105,US,90000000,203000000,2022-07-27,"Family, Comedy, Adventure, Animation, Science Fiction","Warner Animation Group, DC Entertainment, Seven Bucks Productions, Animal Logic, Warner Bros. Pictures",2.2555555555555555,20220727,202207,2022
427,752623,The Lost City,"Reclusive author Loretta Sage writes about exotic places in her popular adventure novels that feature a handsome cover model named Alan. While on tour promoting her new book with Alan, Loretta gets kidnapped by an eccentric billionaire who hopes she can lead him to the ancient city's lost treasure that featured in her latest story. Alan, determined to prove he can be a hero in real life and not just on the pages of her books, sets off to rescue her.",en,112,US,74000000,192907684,2022-03-23,"Action, Adventure, Comedy","Fortis Films, 3dot Productions, Exhibit A",2.6068605945945946,20220323,202203,2022
428,536554,M3GAN,"A brilliant toy company roboticist uses artificial intelligence to develop M3GAN, a life-like doll programmed to emotionally bond with her newly orphaned niece. But when the doll's programming works too well, she becomes overprotective of her new friend with terrifying results.",en,102,US,12000000,181796517,2022-12-28,"Science Fiction, Horror","Atomic Monster, Blumhouse Productions, Divide / Conquer",15.14970975,20221228,202212,2022
429,900667,One Piece Film Red,"Uta — the most beloved singer in the world. Her voice, which she sings with while concealing her true identity, has been described as “otherworldly.” She will appear in public for the first time at a live concert. As the venue fills with all kinds of Uta fans — excited pirates, the Navy watching closely, and the Straw Hats led by Luffy who simply came to enjoy her sonorous performance — the voice that the whole world has been waiting for is about to resound.",ja,115,JP,0,171315305,2022-08-06,"Animation, Adventure, Action, Fantasy, Music","Toei Animation, Shueisha, Toei Company, Fuji Television Network, Bandai, Bandai Namco Entertainment, ADK Emotions, dentsu",,20220806,202208,2022
430,762504,Nope,"Residents in a lonely gulch of inland California bear witness to an uncanny, chilling discovery.",en,130,US,68000000,170823080,2022-07-20,"Horror, Science Fiction, Thriller","Universal Pictures, Monkeypaw Productions",2.5121041176470587,20220720,202207,2022
431,1560575,The Arcana Imperium: Judgement of Cinder,Last Part of the Series.,en,198,US,10000000,170000000,2022-09-05,,AI Interscope Films,17.0,20220905,202209,2022
432,800939,Ticket to Paradise,Divorced couple Georgia and David find themselves on a shared mission: they team up and travel to Bali to stop their daughter Lily from making the same mistake they once made 25 years ago.,en,104,US,20000000,168800000,2022-09-08,"Drama, Comedy, Romance","Smokehouse Pictures, Red Om Films, Working Title Films, Universal Pictures",8.44,20220908,202209,2022
433,526896,Morbius,"Dangerously ill with a rare blood disorder, and determined to save others suffering his same fate, Dr. Michael Morbius attempts a desperate gamble. What at first appears to be a radical success soon reveals itself to be a remedy potentially worse than the disease.",en,105,US,75000000,167635712,2022-03-30,"Action, Science Fiction, Fantasy","Columbia Pictures, Matt Tolmach Productions, Arad Productions",2.235142826666667,20220330,202203,2022
434,756999,The Black Phone,"Finney Blake, a shy but clever 13-year-old boy, is abducted by a sadistic killer and trapped in a soundproof basement where screaming is of little use. When a disconnected phone on the wall begins to ring, Finney discovers that he can hear the voices of the killer’s previous victims. And they are dead set on making sure that what happened to them doesn’t happen to Finney.",en,103,US,16000000,161440742,2022-06-16,"Horror, Thriller","Blumhouse Productions, Crooked Highway",10.090046375,20220616,202206,2022
435,579974,RRR,A fictional history of two legendary revolutionaries' journey away from home before they began fighting for their country in the 1920s.,te,185,IN,69000000,160000000,2022-03-24,"Action, Adventure, Drama",DVV Entertainment,2.318840579710145,20220324,202203,2022
436,931404,Boonie Bears: Back to Earth,"When an unknown object from space lands on Earth, Bramble gains new abilities and an extraterrestrial sidekick.",zh,99,CN,0,152000000,2022-02-01,"Animation, Family, Science Fiction, Adventure, Comedy","Huaqiang Fangte Animation, Fantawild Animation",,20220201,202202,2022
437,682507,Where the Crawdads Sing,"Abandoned by her family, Kya raises herself all alone in the marshes outside of her small town. When her former boyfriend is found dead, Kya is instantly branded by the local townspeople and law enforcement as the prime suspect for his murder.",en,126,US,24000000,144353965,2022-07-14,"Drama, Mystery, Romance","3000 Pictures, Hello Sunshine, HarperCollins Publishers",6.014748541666667,20220714,202207,2022
438,545611,Everything Everywhere All at Once,"An aging Chinese immigrant is swept up in an insane adventure, where she alone can save what's important to her by connecting with the lives she could have led in other universes.",en,140,US,25000000,139200000,2022-03-24,"Action, Adventure, Science Fiction","IAC Films, AGBO, Ley Line Entertainment, Year of the Rat",5.568,20220324,202203,2022
439,646385,Scream,"Twenty-five years after a streak of brutal murders shocked the quiet town of Woodsboro, a new killer has donned the Ghostface mask and begins targeting a group of teenagers to resurrect secrets from the town’s deadly past.",en,114,US,24000000,137743924,2022-01-12,"Horror, Mystery","Paramount Pictures, Project X Entertainment, Radio Silence, Spyglass Media Group",5.739330166666667,20220112,202201,2022
440,505026,Death on the Nile,Belgian sleuth Hercule Poirot's Egyptian vacation aboard a glamorous river steamer turns into a terrifying search for a murderer when a picture-perfect couple's idyllic honeymoon is tragically cut short.,en,127,US,90000000,137307235,2022-02-09,"Mystery, Crime, Thriller","The Mark Gordon Company, Genre Films, 20th Century Studios, Scott Free Productions",1.5256359444444445,20220209,202202,2022
441,1230302,Madhan Ramu,"Follows the story of, Ramu, a shop employee, who is frequently plagued with blackouts and memories of another life. Little does he know the life of his alternate self.",te,192,IN,21720150,127068796,2022-10-21,Thriller,DVV Project,5.8502724889100675,20221021,202210,2022
442,937278,A Man Called Otto,"When a lively young family moves in next door, grumpy widower Otto Anderson meets his match in a quick-witted, pregnant woman named Marisol, leading to an unlikely friendship that turns his world upside down.",en,126,US,50000000,108961677,2022-12-28,"Comedy, Drama","Playtone, SF Studios, Artistic Films, Columbia Pictures, 2DUX², TSG Entertainment",2.17923354,20221228,202212,2022
443,543504,Detective vs. Sleuths,"When Hong Kong is rocked by multiple gruesome murders, the police forms a task force to investigate.",cn,102,HK,0,105500000,2022-07-08,"Action, Crime, Mystery, Thriller",Emperor Motion Pictures,,20220708,202207,2022
444,616820,Halloween Ends,"Four years after the events of Halloween in 2018, Laurie has decided to liberate herself from fear and rage and embrace life. But when a young man is accused of killing a boy he was babysitting, it ignites a cascade of violence and terror that will force Laurie to finally confront the evil she can’t control, once and for all.",en,111,US,33000000,104374176,2022-10-12,"Horror, Thriller","Universal Pictures, Blumhouse Productions, Miramax, Rough House Pictures, Trancas International Films",3.162853818181818,20221012,202210,2022
445,830784,"Lyle, Lyle, Crocodile","When the Primm family moves to New York City, their young son Josh struggles to adapt to his new school and new friends. All of that changes when he discovers Lyle — a singing crocodile who loves baths, caviar and great music — living in the attic of his new home. But when Lyle’s existence is threatened by evil neighbor Mr. Grumps, the Primms must band together to show the world that family can come from the most unexpected places.",en,106,US,50000000,104088441,2022-10-07,"Comedy, Family, Music","Eagle Pictures, Columbia Pictures",2.08176882,20221007,202210,2022
446,619803,The Roundup,"The 'Beast Cop' Ma Seok-do heads to a foreign country to extradite a suspect, but soon after his arrival, he discovers additional murder cases and hears about a vicious killer who has been committing crimes against tourists for several years.",ko,106,KR,7600000,101166707,2022-05-18,"Action, Crime, Thriller, Adventure","BA Entertainment, Hong Film, Big Punch Pictures",13.311408815789473,20220518,202205,2022
447,518896,Warriors of Future,"When a meteor carrying a destructive plant strikes the world, a suicide squad is given hours to save their post-apocalyptic city from total collapse.",zh,101,CN,0,100730000,2022-08-05,"Drama, Action, Science Fiction","One Cool Films, Media Asia Films, World Universal Culture Limited, iQIYI Pictures, Tianjin Maoyan Media, CMC Pictures, Shenzhen Film Studio",,20220805,202208,2022
447,518896,Warriors of Future,"When a meteor carrying a destructive plant strikes the world, a suicide squad is given hours to save their post-apocalyptic city from total collapse.",zh,101,HK,0,100730000,2022-08-05,"Drama, Action, Science Fiction","One Cool Films, Media Asia Films, World Universal Culture Limited, iQIYI Pictures, Tianjin Maoyan Media, CMC Pictures, Shenzhen Film Studio",,20220805,202208,2022
448,724495,The Woman King,"The story of the Agojie, the all-female unit of warriors who protected the African Kingdom of Dahomey in the 1800s with skills and a fierceness unlike anything the world has ever seen, and General Nanisca as she trains the next generation of recruits and readies them for battle against an enemy determined to destroy their way of life.",en,135,US,50000000,97300000,2022-09-16,"Action, Drama, History","TriStar Pictures, JuVee Productions, Entertainment One, Welle Entertainment, TSG Entertainment II",1.946,20220916,202209,2022
449,820446,Downton Abbey: A New Era,"The Crawley family goes on a grand journey to the south of France to uncover the mystery of the dowager countess's newly inherited villa. Meanwhile, a Hollywood director seeks to film his latest production at Downton.",en,124,GB,40000000,92651384,2022-04-27,"Drama, Romance","Carnival Films, Focus Features",2.3162846,20220427,202204,2022
450,346698,Barbie,"Barbie and Ken are having the time of their lives in the colorful and seemingly perfect world of Barbie Land. However, when they get a chance to go to the real world, they soon discover the joys and perils of living among humans.",en,114,US,145000000,1445638421,2023-07-19,"Comedy, Adventure","LuckyChap Entertainment, Heyday Films, NB/GG Pictures, Mattel, Warner Bros. Pictures",9.969920144827586,20230719,202307,2023
451,502356,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.",en,93,US,100000000,1362000000,2023-04-05,"Family, Fantasy, Comedy, Adventure, Animation","Universal Pictures, Illumination, Nintendo",13.62,20230405,202304,2023
452,872585,Oppenheimer,The story of J. Robert Oppenheimer's role in the development of the atomic bomb during World War II.,en,181,US,100000000,952000000,2023-07-19,"Drama, History","Syncopy, Universal Pictures, Atlas Entertainment, Breakheart Films, Peters Creek Entertainment",9.52,20230719,202307,2023
453,447365,Guardians of the Galaxy Vol. 3,"Peter Quill, still reeling from the loss of Gamora, must rally his team around him to defend the universe along with protecting one of their own. A mission that, if not completed successfully, could quite possibly lead to the end of the Guardians as we know them.",en,150,US,250000000,845550000,2023-05-03,"Science Fiction, Adventure, Action, Comedy","Marvel Studios, Kevin Feige Productions",3.3822,20230503,202305,2023
454,385687,Fast X,"Over many missions and against impossible odds, Dom Toretto and his family have outsmarted, out-nerved and outdriven every foe in their path. Now, they confront the most lethal opponent they've ever faced: A terrifying threat emerging from the shadows of the past who's fueled by blood revenge, and who is determined to shatter this family and destroy everything—and everyone—that Dom loves, forever.",en,142,US,340000000,704709660,2023-05-17,"Action, Crime, Thriller, Adventure, Mystery","Universal Pictures, Original Film, One Race, Perfect Storm Entertainment",2.0726754705882353,20230517,202305,2023
455,569094,Spider-Man: Across the Spider-Verse,"After reuniting with Gwen Stacy, Brooklyn’s full-time, friendly neighborhood Spider-Man is catapulted across the Multiverse, where he encounters the Spider Society, a team of Spider-People charged with protecting the Multiverse’s very existence. But when the heroes clash on how to handle a new threat, Miles finds himself pitted against the other Spiders and must set out on his own to save those he loves most.",en,140,US,100000000,690897910,2023-05-31,"Animation, Action, Adventure, Science Fiction","Columbia Pictures, Sony Pictures Animation, Lord Miller, Pascal Pictures, Arad Productions, Marvel Entertainment",6.9089791,20230531,202305,2023
456,1066298,Full River Red,"During China's Song Dynasty, a mysterious murder occurs at Chancellor Quin Hui's palace after meeting delegates from the neighboring Jin Dynasty. The members become embroiled not just in a murder mystery, but a larger conspiracy concerning the fate of the empire.",zh,157,CN,0,673556758,2023-01-22,"Mystery, Comedy, Thriller, History","Huanxi Media Group, Edko Films, Emperor Motion Pictures",,20230122,202301,2023
457,787699,Wonka,"Willy Wonka – chock-full of ideas and determined to change the world one delectable bite at a time – is proof that the best things in life begin with a dream, and if you’re lucky enough to meet Willy Wonka, anything is possible.",en,117,GB,125000000,634502312,2023-12-06,"Comedy, Family, Fantasy","Warner Bros. Pictures, Village Roadshow Pictures, The Roald Dahl Story Company, Heyday Films, Domain Entertainment",5.076018496,20231206,202312,2023
458,575264,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.",en,164,US,291000000,571125435,2023-07-08,"Action, Adventure, Thriller","Paramount Pictures, Skydance Media, TC Productions",1.9626303608247422,20230708,202307,2023
459,447277,The Little Mermaid,"The youngest of King Triton’s daughters, and the most defiant, Ariel longs to find out more about the world beyond the sea, and while visiting the surface, falls for the dashing Prince Eric. With mermaids forbidden to interact with humans, Ariel makes a deal with the evil sea witch, Ursula, which gives her a chance to experience life on land, but ultimately places her life – and her father’s crown – in jeopardy.",en,135,US,297000000,569626289,2023-05-18,"Adventure, Family, Fantasy, Romance","Walt Disney Pictures, Lucamar Productions, Marc Platt Productions",1.917933632996633,20230518,202305,2023
460,960876,Dunki,"Four friends from a sleepy little village in Punjab share a common dream: to go to England. Their problem is that they have neither the visa nor the ticket. A soldier alights from a train one day, and their lives change. He gives them a soldier's promise: He will take them to the land of their dreams. What follows is a hilarious and heartwarming tale of a perilous journey through the desert and the sea, but most crucially through the hinterlands of their mind.",hi,159,IN,239000000,501000000,2023-12-21,"Adventure, Comedy, Drama","Red Chillies Entertainment, Rajkumar Hirani Films, Jio Studios",2.096234309623431,20231221,202312,2023
461,976573,Elemental,"In a city where fire, water, land and air residents live together, a fiery young woman and a go-with-the-flow guy will discover something elemental: how much they have in common.",en,102,US,200000000,496444308,2023-06-14,"Family, Fantasy, Comedy, Romance, Animation",Pixar,2.48222154,20230614,202306,2023
462,640146,Ant-Man and the Wasp: Quantumania,"Super-Hero partners Scott Lang and Hope van Dyne, along with with Hope's parents Janet van Dyne and Hank Pym, and Scott's daughter Cassie Lang, find themselves exploring the Quantum Realm, interacting with strange new creatures and embarking on an adventure that will push them beyond the limits of what they thought possible.",en,125,US,200000000,476071180,2023-02-15,"Action, Adventure, Science Fiction","Marvel Studios, Kevin Feige Productions",2.3803559,20230215,202302,2023
